,bedroom,bathroom,configuration,area,area_type,age_possession,property_type,sector_encoded,price
823,3,3,3,1929.0,3.0,1.0,0.0,6.4413829787234045,2.05
824,3,3,3,1867.0,3.0,1.0,0.0,2.555897435897436,2.31
825,3,3,3,2979.0,3.0,1.0,0.0,8.432784810126583,7.19
826,3,3,3,4010.0,3.0,1.0,0.0,8.432784810126583,10.39
827,3,3,3,2499.0,3.0,1.0,0.0,8.432784810126583,6.25
828,3,3,3,2040.0,3.0,1.0,0.0,8.432784810126583,3.67
829,3,4,3,2617.0,3.0,1.0,0.0,9.31625,3.72
830,3,3,3,1932.0,3.0,1.0,0.0,8.432784810126583,3.65
831,3,3,3,2072.0,3.0,1.0,0.0,4.32938775510204,3.95
832,4,4,4,2675.0,3.0,1.0,0.0,2.543333333333333,3.41
833,3,4,3,2150.0,3.0,1.0,0.0,2.81625,2.4
834,3,2,3,2003.0,3.0,1.0,0.0,4.32938775510204,2.55
835,3,3,3,1689.0,3.0,1.0,0.0,2.667326732673267,2.45
836,4,3,4,3198.0,3.0,1.0,0.0,2.667326732673267,3.9
837,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.36
838,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.95
839,2,2,2,1366.0,3.0,1.0,0.0,2.6783018867924526,2.4
840,3,3,3,2072.0,3.0,1.0,0.0,4.32938775510204,3.9
841,3,5,3,2343.0,3.0,1.0,0.0,4.32938775510204,5.1
842,4,4,4,3577.0,0.0,2.0,0.0,3.3463636363636367,7.3
843,3,3,3,2499.0,3.0,1.0,0.0,8.432784810126583,5.99
844,3,3,3,2244.0,3.0,1.0,0.0,2.2295238095238097,2.65
845,3,3,3,1485.0,1.0,1.0,0.0,2.713055555555556,1.39
846,3,3,3,2200.0,3.0,1.0,0.0,8.949036144578313,4.4
847,3,3,3,1800.0,1.0,1.0,0.0,4.152083333333334,2.37
848,4,5,4,2950.0,3.0,1.0,0.0,5.433,4.45
849,3,3,3,1795.0,3.0,1.0,0.0,3.042666666666667,3.1
850,4,3,4,2350.0,3.0,1.0,0.0,8.13125,2.65
851,4,6,4,3470.0,3.0,1.0,0.0,3.7062857142857135,4.5
852,3,5,3,2368.0,3.0,1.0,0.0,9.4375,4.85
853,3,4,3,2290.0,3.0,1.0,0.0,2.838395061728395,2.9
854,3,2,3,1523.0,3.0,1.0,0.0,2.1133333333333333,1.38
855,3,5,3,1997.0,3.0,1.0,0.0,2.37,2.18
856,2,3,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.35
857,4,6,4,4730.0,3.0,1.0,0.0,5.9,8.75
858,4,4,4,2570.0,3.0,2.0,0.0,5.433,5.14
859,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.46
860,3,4,3,2105.0,3.0,1.0,0.0,1.5699999999999998,1.89
861,4,5,4,2939.0,3.0,1.0,0.0,9.31625,5.38
862,3,4,3,2083.0,3.0,1.0,0.0,4.587948717948718,3.45
863,3,3,3,1756.0,3.0,1.0,0.0,4.587948717948718,3.2
864,2,2,2,514.0,1.0,1.0,0.0,0.642,0.7
865,3,3,3,1960.0,3.0,1.0,0.0,5.451621621621622,1.95
866,3,3,3,2727.0,3.0,1.0,0.0,4.372857142857143,5.41
867,3,4,3,1852.0,3.0,1.0,0.0,2.973529411764705,3.15
868,2,2,2,1444.0,1.0,1.0,0.0,1.55,1.41
869,3,3,3,2400.0,3.0,1.0,0.0,4.372857142857143,4.8
870,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,4.0
871,4,3,4,2076.0,3.0,1.0,0.0,9.550147058823528,3.65
872,4,4,4,2100.0,3.0,1.0,0.0,8.949036144578313,4.9
873,3,3,3,2549.0,3.0,1.0,0.0,2.838395061728395,3.3
874,3,3,3,1930.0,3.0,1.0,0.0,2.555897435897436,2.08
875,2,2,2,1215.0,3.0,1.0,0.0,2.667326732673267,2.0
876,3,2,3,1483.0,3.0,1.0,0.0,1.7971428571428572,1.85
877,2,2,2,1245.0,3.0,1.0,0.0,1.7971428571428572,1.58
878,3,4,3,2499.0,3.0,1.0,0.0,8.432784810126583,5.75
879,5,6,5,6325.0,3.0,1.0,0.0,5.9,8.49
880,3,4,3,2346.0,3.0,1.0,0.0,9.4375,5.25
881,4,4,4,2872.0,3.0,1.0,0.0,3.7062857142857135,4.87
882,3,4,3,2100.0,3.0,1.0,0.0,3.7062857142857135,3.5
883,4,5,4,2825.0,3.0,1.0,0.0,3.7062857142857135,5.0
884,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.5
885,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.33
886,2,2,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.45
887,3,3,3,1494.0,3.0,1.0,0.0,1.7808695652173914,1.67
888,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,3.85
889,4,5,4,2100.0,3.0,1.0,0.0,8.949036144578313,4.5
890,4,5,4,2100.0,3.0,1.0,0.0,8.949036144578313,4.0
891,4,5,4,2410.0,3.0,1.0,0.0,8.949036144578313,4.0
892,3,4,3,2200.0,3.0,1.0,0.0,8.949036144578313,4.5
893,2,2,2,1200.0,3.0,1.0,0.0,8.949036144578313,2.2
894,4,4,4,2599.0,1.0,1.0,0.0,2.713055555555556,3.51
895,3,3,3,1829.0,1.0,1.0,0.0,2.713055555555556,2.5
896,2,2,2,1200.0,3.0,1.0,0.0,8.949036144578313,2.4
897,2,2,2,1245.0,3.0,1.0,0.0,1.7971428571428572,1.6
898,4,4,4,2052.0,3.0,1.0,0.0,8.949036144578313,4.09
899,3,4,3,1870.0,3.0,1.0,0.0,8.949036144578313,3.42
900,3,4,3,1942.0,3.0,1.0,0.0,2.667326732673267,2.5
901,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.27
902,3,4,3,2000.0,3.0,1.0,0.0,2.667326732673267,2.33
903,4,5,4,2948.0,3.0,1.0,0.0,8.295333333333334,5.0
904,4,4,4,3297.0,3.0,1.0,0.0,4.372857142857143,5.85
905,3,2,3,1275.0,1.0,1.0,0.0,6.4413829787234045,2.0
906,3,3,3,1789.0,3.0,1.0,0.0,6.4413829787234045,2.9
907,4,5,4,4365.0,3.0,1.0,0.0,9.4375,10.5
908,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.35
909,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.1
910,1,1,1,650.0,3.0,1.0,0.0,4.152083333333334,0.85
911,3,3,3,1812.0,3.0,1.0,0.0,3.0326829268292683,3.2
912,2,2,2,1444.0,3.0,1.0,0.0,1.55,1.44
913,2,2,2,1444.0,3.0,1.0,0.0,1.55,1.35
914,3,3,3,1692.0,3.0,1.0,0.0,2.667326732673267,2.75
915,2,2,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.45
916,4,4,4,2430.0,3.0,1.0,0.0,6.720000000000001,6.75
917,4,4,4,2325.0,3.0,1.0,0.0,2.1133333333333333,2.86
918,2,2,2,800.0,0.0,1.0,0.0,2.6355,0.73
919,2,2,2,1616.0,3.0,1.0,0.0,3.3463636363636367,1.73
920,3,3,3,2130.0,3.0,1.0,0.0,2.713055555555556,3.0
921,2,2,2,1196.0,0.0,1.0,0.0,1.7808695652173914,1.29
922,3,3,3,2025.0,3.0,1.0,0.0,2.6783018867924526,3.1
923,3,4,3,1895.0,3.0,1.0,0.0,2.555897435897436,2.75
924,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.45
925,3,4,3,2221.0,3.0,1.0,0.0,8.949036144578313,4.6
926,3,4,3,1760.0,3.0,1.0,0.0,2.6783018867924526,1.75
927,3,3,3,1745.0,3.0,1.0,0.0,9.683529411764706,2.2
928,3,3,3,1872.0,3.0,1.0,0.0,8.949036144578313,3.5
929,3,2,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.9
930,4,4,4,6400.0,3.0,1.0,0.0,30.463636363636365,45.0
931,4,6,4,3541.0,3.0,1.0,0.0,22.56153846153846,18.5
932,4,4,4,2000.0,3.0,1.0,0.0,7.19,5.1
933,4,5,4,2800.0,3.0,1.0,0.0,4.679047619047619,6.8
934,3,3,3,1494.0,3.0,1.0,0.0,1.7808695652173914,1.65
935,2,2,2,1196.0,3.0,1.0,0.0,1.7808695652173914,1.35
936,4,3,4,2213.0,3.0,1.0,0.0,2.6355,2.8
937,3,3,3,1855.0,0.0,1.0,0.0,2.6783018867924526,2.9
938,3,3,3,1900.0,3.0,1.0,0.0,2.973529411764705,3.4
939,3,3,3,1800.0,3.0,1.0,0.0,1.740714285714286,2.05
940,3,3,3,1692.0,3.0,1.0,0.0,2.667326732673267,2.6
941,2,2,2,600.0,1.0,1.0,0.0,2.555897435897436,0.7
942,2,2,2,915.0,3.0,1.0,0.0,2.667326732673267,1.55
943,2,2,2,1350.0,3.0,1.0,0.0,2.2295238095238097,1.17
944,3,3,3,1828.0,0.0,1.0,0.0,8.432784810126583,3.47
945,4,4,4,2800.0,0.0,1.0,0.0,7.4422727272727265,4.15
946,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.7
947,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.2
948,3,3,3,1957.0,3.0,1.0,0.0,4.4023076923076925,3.7
949,3,3,3,1665.0,3.0,1.0,0.0,2.6783018867924526,1.65
950,3,3,3,1910.0,3.0,1.0,0.0,1.7808695652173914,1.62
951,3,3,3,2100.0,3.0,1.0,0.0,9.550147058823528,6.55
952,2,2,2,1550.0,3.0,1.0,0.0,2.838395061728395,2.15
953,3,3,3,1828.0,3.0,1.0,0.0,8.432784810126583,3.5
954,4,4,4,2245.0,3.0,1.0,0.0,14.284594594594594,4.51
955,3,3,3,2134.0,3.0,1.0,0.0,6.4413829787234045,2.6
956,3,4,3,1920.0,3.0,1.0,0.0,2.973529411764705,3.2
957,3,3,3,1760.0,3.0,1.0,0.0,2.261428571428572,2.08
958,4,3,4,1900.0,3.0,1.0,0.0,4.152083333333334,2.45
959,3,3,3,1947.0,0.0,2.0,0.0,3.9275,4.2
960,2,2,2,1350.0,3.0,1.0,0.0,2.95,2.95
961,3,3,3,1750.0,3.0,1.0,0.0,9.683529411764706,2.2
962,3,3,3,1750.0,3.0,1.0,0.0,9.683529411764706,2.18
963,3,4,3,2025.0,3.0,1.0,0.0,2.667326732673267,2.55
964,3,3,3,2165.0,3.0,1.0,0.0,9.683529411764706,1.94
965,3,3,3,3909.0,3.0,1.0,0.0,8.432784810126583,10.5
966,4,4,4,4992.0,3.0,1.0,0.0,8.432784810126583,12.5
967,2,2,2,1385.0,3.0,1.0,0.0,2.6783018867924526,1.55
968,2,2,2,1310.0,3.0,1.0,0.0,8.432784810126583,2.6
969,3,4,3,2000.0,3.0,1.0,0.0,2.667326732673267,2.45
970,3,4,3,2579.0,3.0,1.0,0.0,2.667326732673267,3.1
971,3,3,3,1692.0,3.0,1.0,0.0,2.667326732673267,2.6
972,3,3,3,1440.0,1.0,1.0,0.0,2.1133333333333333,1.5
973,3,3,3,1350.0,1.0,1.0,0.0,4.715333333333334,2.5
974,3,4,3,2164.0,3.0,1.0,0.0,5.483333333333333,5.05
975,3,4,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.2
976,4,5,4,2400.0,3.0,1.0,0.0,3.0326829268292683,2.79
977,3,3,3,1900.0,3.0,1.0,0.0,2.2664,2.55
978,3,3,3,1746.0,3.0,1.0,0.0,1.7971428571428572,2.4
979,3,3,3,1750.0,3.0,1.0,0.0,1.7971428571428572,2.6
980,3,3,3,2095.0,3.0,1.0,0.0,6.363809523809524,4.9
981,3,3,3,1626.0,3.0,1.0,0.0,3.042666666666667,2.6
982,3,4,3,1950.0,3.0,1.0,0.0,2.2664,2.65
983,3,4,3,1950.0,3.0,1.0,0.0,2.2664,2.45
984,3,3,3,2054.0,3.0,1.0,0.0,14.622,5.25
985,3,3,3,1720.0,3.0,1.0,0.0,2.2664,2.1
986,3,4,3,2122.0,3.0,1.0,0.0,2.1345454545454543,2.4
987,4,4,4,6050.0,3.0,1.0,0.0,8.432784810126583,22.5
988,3,3,3,3525.0,3.0,1.0,0.0,8.432784810126583,13.25
989,4,4,4,6050.0,3.0,1.0,0.0,8.432784810126583,23.0
990,3,4,3,2850.0,3.0,1.0,0.0,8.432784810126583,7.7
991,4,4,4,2600.0,3.0,1.0,0.0,6.4413829787234045,3.7
992,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.2
993,3,3,3,1869.0,3.0,1.0,0.0,9.550147058823528,5.0
994,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.55
995,3,4,3,1900.0,3.0,1.0,0.0,2.2664,2.5
996,3,3,3,1689.0,3.0,1.0,0.0,2.667326732673267,2.25
997,4,4,4,2336.0,3.0,1.0,0.0,9.550147058823528,4.5
998,2,2,2,1561.0,3.0,1.0,0.0,8.432784810126583,2.88
999,3,3,3,1828.0,3.0,1.0,0.0,8.432784810126583,3.5
1000,3,4,3,2045.0,3.0,1.0,0.0,4.679047619047619,4.2
1001,4,5,4,2415.0,3.0,1.0,0.0,8.949036144578313,3.6
1002,3,4,3,2585.0,3.0,1.0,0.0,9.683529411764706,3.15
1003,2,2,2,670.0,0.0,1.0,0.0,1.7808695652173914,0.75
1004,3,3,3,2078.0,3.0,1.0,0.0,1.55,2.0
1005,3,3,3,1890.0,3.0,1.0,0.0,2.2295238095238097,1.93
1006,3,3,3,1811.0,3.0,1.0,0.0,2.6355,2.26
1007,2,2,2,1580.0,3.0,1.0,0.0,5.9,2.2
1008,3,3,3,1689.0,3.0,1.0,0.0,2.667326732673267,2.35
1009,3,3,3,2150.0,0.0,1.0,0.0,3.154516129032258,3.1
1010,2,2,2,1300.0,3.0,1.0,0.0,2.246153846153846,1.6
1011,3,3,3,1625.0,3.0,1.0,0.0,2.6783018867924526,2.65
1012,3,4,3,1845.0,3.0,1.0,0.0,1.472,1.4
1013,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.7
1014,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.6
1015,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.6
1016,3,3,3,1830.0,3.0,1.0,0.0,3.154516129032258,2.8
1017,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.2
1018,3,3,3,1727.0,3.0,1.0,0.0,2.973529411764705,2.69
1019,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,3.25
1020,4,4,4,2364.0,3.0,1.0,0.0,2.261428571428572,2.4
1021,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.45
1022,4,4,4,2364.0,3.0,1.0,0.0,2.261428571428572,2.56
1023,3,3,3,1943.0,3.0,1.0,0.0,1.655,1.85
1024,2,2,2,1228.0,1.0,1.0,0.0,9.38,2.65
1025,2,2,2,1150.0,1.0,1.0,0.0,9.38,2.7
1026,3,5,3,2470.0,3.0,1.0,0.0,6.4425,5.25
1027,3,2,3,1720.0,3.0,1.0,0.0,2.2664,2.05
1028,3,3,3,2605.0,3.0,1.0,0.0,9.31625,4.3
1029,2,2,2,569.0,1.0,1.0,0.0,0.642,0.62
1030,1,1,1,1317.0,3.0,1.0,0.0,9.550147058823528,3.8
1031,3,3,3,1523.0,3.0,1.0,0.0,2.1133333333333333,1.37
1032,3,3,3,1735.0,3.0,1.0,0.0,2.2664,1.75
1033,3,2,3,1182.0,3.0,1.0,0.0,2.1133333333333333,1.24
1034,2,2,2,1245.0,3.0,1.0,0.0,1.7971428571428572,1.59
1035,2,2,2,865.0,3.0,1.0,0.0,1.7971428571428572,1.09
1036,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.65
1037,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.35
1038,3,4,3,1845.0,3.0,1.0,0.0,1.472,1.4
1039,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.7
1040,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.6
1041,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.6
1042,3,3,3,1830.0,3.0,1.0,0.0,3.154516129032258,2.8
1043,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.2
1044,3,3,3,1727.0,3.0,1.0,0.0,2.973529411764705,2.69
1045,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,3.25
1046,2,2,2,1360.0,3.0,1.0,0.0,3.7062857142857135,1.55
1047,4,4,4,2364.0,3.0,1.0,0.0,2.261428571428572,2.4
1048,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.45
1049,4,4,4,2364.0,3.0,1.0,0.0,2.261428571428572,2.56
1050,3,3,3,1943.0,3.0,1.0,0.0,1.655,1.85
1051,2,2,2,1228.0,1.0,1.0,0.0,9.38,2.65
1052,2,2,2,1150.0,1.0,1.0,0.0,9.38,2.7
1053,3,5,3,2470.0,3.0,1.0,0.0,6.4425,5.25
1054,3,2,3,1720.0,3.0,1.0,0.0,2.2664,2.05
1055,3,3,3,2605.0,3.0,1.0,0.0,9.31625,4.3
1056,2,2,2,569.0,1.0,1.0,0.0,0.642,0.62
1057,1,1,1,1317.0,3.0,1.0,0.0,9.550147058823528,3.8
1058,3,3,3,1523.0,3.0,1.0,0.0,2.1133333333333333,1.37
1059,3,3,3,1735.0,3.0,1.0,0.0,2.2664,1.75
1060,3,2,3,1182.0,3.0,1.0,0.0,2.1133333333333333,1.24
1061,2,2,2,1245.0,3.0,1.0,0.0,1.7971428571428572,1.59
1062,2,2,2,865.0,3.0,1.0,0.0,1.7971428571428572,1.09
1063,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.65
1064,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.35
1065,4,4,4,2727.0,3.0,1.0,0.0,2.261428571428572,2.84
1066,3,3,3,2590.0,3.0,1.0,0.0,7.19,7.0
1067,4,4,4,2057.0,3.0,1.0,0.0,2.1133333333333333,1.73
1068,4,4,4,2090.0,3.0,1.0,0.0,2.1133333333333333,1.68
1069,3,2,3,1773.0,3.0,1.0,0.0,4.587948717948718,2.9
1070,2,2,2,635.0,1.0,1.0,0.0,1.0922222222222222,0.93
1071,3,3,3,2134.0,0.0,1.0,0.0,6.4413829787234045,2.8
1072,3,3,3,1485.0,3.0,1.0,0.0,5.482307692307692,1.8
1073,4,4,4,2912.0,3.0,1.0,0.0,3.7062857142857135,4.85
1074,3,3,3,1811.0,3.0,1.0,0.0,2.6355,2.25
1075,4,6,4,3500.0,3.0,1.0,0.0,5.451621621621622,4.0
1076,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.25
1077,3,3,3,1875.0,3.0,1.0,0.0,1.740714285714286,1.55
1078,2,2,2,647.0,3.0,1.0,0.0,1.5699999999999998,0.69
1079,3,3,3,1727.0,3.0,1.0,0.0,2.973529411764705,2.85
1080,3,4,3,1950.0,3.0,1.0,0.0,2.2664,2.36
1081,3,2,3,1250.0,3.0,1.0,0.0,2.1133333333333333,1.27
1082,3,3,3,1340.0,3.0,1.0,0.0,2.2664,1.33
1083,3,2,3,1660.0,3.0,1.0,0.0,3.7062857142857135,1.84
1084,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.53
1085,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.51
1086,2,2,2,1020.0,3.0,1.0,0.0,8.432784810126583,2.05
1087,3,4,3,2185.0,3.0,1.0,0.0,10.318928571428572,4.15
1088,2,1,2,865.0,3.0,1.0,0.0,1.7971428571428572,1.12
1089,4,4,4,2343.0,3.0,1.0,0.0,4.32938775510204,5.2
1090,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.3
1091,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.19
1092,3,3,3,2075.0,3.0,1.0,0.0,9.550147058823528,3.75
1093,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.07
1094,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.06
1095,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.1
1096,4,4,4,3150.0,3.0,1.0,0.0,2.838395061728395,4.05
1097,3,4,3,2003.0,3.0,1.0,0.0,4.32938775510204,4.0
1098,3,3,3,1711.0,3.0,1.0,0.0,4.32938775510204,3.48
1099,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.1
1100,3,2,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.95
1101,4,4,4,2245.0,3.0,1.0,0.0,14.284594594594594,5.75
1102,3,4,3,2480.0,3.0,1.0,0.0,9.31625,4.2
1103,3,4,3,2480.0,3.0,1.0,0.0,9.31625,4.1
1104,2,2,2,569.0,1.0,1.0,0.0,0.642,0.63
1105,3,3,3,1893.0,3.0,1.0,0.0,2.973529411764705,3.12
1106,3,3,3,1727.0,3.0,1.0,0.0,2.973529411764705,2.85
1107,2,2,2,2000.0,3.0,1.0,0.0,2.973529411764705,3.42
1108,3,4,3,2164.0,3.0,1.0,0.0,5.483333333333333,5.0
1109,4,4,4,2606.0,3.0,1.0,0.0,3.481333333333333,4.49
1110,2,2,2,1269.0,3.0,1.0,0.0,2.1345454545454543,1.25
1111,3,4,3,1999.0,3.0,1.0,0.0,1.7971428571428572,2.35
1112,3,4,3,2346.0,3.0,1.0,0.0,9.4375,5.25
1113,3,4,3,1681.0,1.0,1.0,0.0,7.902857142857143,3.2
1114,4,5,4,2999.0,3.0,1.0,0.0,4.587948717948718,5.25
1115,3,4,3,2153.0,3.0,1.0,0.0,4.587948717948718,3.65
1116,5,5,5,3670.0,3.0,1.0,0.0,8.949036144578313,7.0
1117,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.26
1118,4,4,4,2900.0,3.0,1.0,0.0,5.501818181818181,3.08
1119,3,3,3,1850.0,3.0,1.0,0.0,3.154516129032258,2.65
1120,3,4,3,1845.0,3.0,1.0,0.0,1.472,1.5
1121,4,4,4,1975.0,3.0,1.0,0.0,2.713055555555556,1.72
1122,3,3,3,2295.0,3.0,1.0,0.0,6.363809523809524,5.3
1123,4,4,4,1975.0,0.0,1.0,0.0,8.432784810126583,4.1
1124,2,2,2,1350.0,3.0,1.0,0.0,2.246153846153846,1.75
1125,3,3,3,1530.0,3.0,1.0,0.0,3.7062857142857135,1.39
1126,4,4,4,2527.0,3.0,1.0,0.0,7.19,4.95
1127,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,4.15
1128,4,4,4,2450.0,3.0,1.0,0.0,2.6355,2.99
1129,2,2,2,1225.0,3.0,1.0,0.0,3.7062857142857135,1.1
1130,4,4,4,2744.0,3.0,1.0,0.0,2.2295238095238097,3.25
1131,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.85
1132,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.4
1133,3,3,3,1725.0,3.0,1.0,0.0,2.2295238095238097,1.49
1134,2,2,2,1580.0,3.0,1.0,0.0,5.9,2.3
1135,2,2,2,1580.0,3.0,1.0,0.0,5.9,2.38
1136,3,3,3,2092.0,1.0,1.0,0.0,3.481333333333333,3.7
1137,3,4,3,2000.0,1.0,1.0,0.0,2.667326732673267,2.7
1138,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.4
1139,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.24
1140,4,5,4,2400.0,3.0,1.0,0.0,3.0326829268292683,2.8
1141,3,3,3,1650.0,3.0,1.0,0.0,2.667326732673267,1.84
1142,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.04
1143,3,3,3,1626.0,3.0,1.0,0.0,3.042666666666667,2.65
1144,3,4,3,2150.0,3.0,1.0,0.0,2.543333333333333,2.48
1145,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,3.7
1146,3,3,3,1930.0,3.0,1.0,0.0,2.555897435897436,2.14
1147,3,3,3,1494.0,0.0,1.0,0.0,1.7808695652173914,1.59
1148,3,3,3,1578.0,3.0,1.0,0.0,3.0326829268292683,2.55
1149,4,4,4,2606.0,3.0,1.0,0.0,3.481333333333333,4.5
1150,3,3,3,1890.0,3.0,1.0,0.0,2.2295238095238097,1.9
1151,2,2,2,647.0,3.0,1.0,0.0,0.68,0.68
1152,3,3,3,1751.0,3.0,1.0,0.0,2.1345454545454543,1.99
1153,3,4,3,1877.0,3.0,1.0,0.0,9.31625,2.9
1154,3,3,3,1983.0,3.0,1.0,0.0,2.543333333333333,2.35
1155,2,2,2,1351.0,3.0,1.0,0.0,1.55,1.55
1156,3,4,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.55
1157,4,5,4,2550.0,3.0,1.0,0.0,3.042666666666667,4.5
1158,6,7,6,6840.0,3.0,1.0,0.0,5.9,8.49
1159,3,4,3,2617.0,3.0,1.0,0.0,9.31625,3.5
1160,3,3,3,2015.0,3.0,1.0,0.0,2.543333333333333,2.38
1161,3,3,3,1960.0,3.0,1.0,0.0,2.81625,1.9
1162,4,4,4,2625.0,3.0,1.0,0.0,8.949036144578313,5.75
1163,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.05
1164,3,3,3,1830.0,3.0,1.0,0.0,8.8,2.65
1165,3,3,3,2538.0,3.0,1.0,0.0,4.4023076923076925,4.85
1166,3,3,3,1955.0,3.0,1.0,0.0,4.4023076923076925,3.85
1167,4,5,4,3060.0,3.0,1.0,0.0,2.555897435897436,5.25
1168,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,3.24
1169,2,2,2,603.0,1.0,1.0,0.0,2.555897435897436,0.7
1170,4,4,4,2505.0,3.0,1.0,0.0,2.81625,2.76
1171,2,2,2,603.0,1.0,1.0,0.0,2.555897435897436,0.68
1172,2,2,2,1075.0,3.0,1.0,0.0,2.713055555555556,1.03
1173,3,3,3,1805.0,3.0,1.0,0.0,4.587948717948718,2.96
1174,4,4,4,2250.0,3.0,1.0,0.0,1.75,1.75
1175,3,4,3,2150.0,3.0,1.0,0.0,2.543333333333333,2.69
1176,3,2,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.95
1177,3,2,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.95
1178,3,3,3,1822.0,3.0,1.0,0.0,3.3463636363636367,1.81
1179,4,4,4,2939.0,3.0,1.0,0.0,9.31625,5.35
1180,3,3,3,2595.0,3.0,1.0,0.0,6.363809523809524,6.15
1181,3,3,3,2781.0,3.0,1.0,0.0,3.950277777777778,3.51
1182,4,5,4,3350.0,3.0,1.0,0.0,4.583333333333333,4.67
1183,3,2,3,1120.0,3.0,1.0,0.0,1.05,1.05
1184,3,3,3,1470.0,3.0,1.0,0.0,4.715333333333334,2.6
1185,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,1.95
1186,2,2,2,1205.0,3.0,1.0,0.0,6.4413829787234045,1.33
1187,2,2,2,685.0,1.0,1.0,0.0,2.1345454545454543,0.58
1188,4,5,4,2225.0,3.0,1.0,0.0,3.7062857142857135,1.85
1189,3,3,3,1365.0,3.0,1.0,0.0,1.7808695652173914,1.58
1190,3,3,3,2093.0,3.0,1.0,0.0,9.31625,3.56
1191,4,4,4,3309.0,3.0,1.0,0.0,9.31625,4.7
1192,2,2,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.45
1193,2,2,2,1572.0,3.0,1.0,0.0,2.543333333333333,1.9
1194,3,5,3,2300.0,3.0,1.0,0.0,5.451621621621622,2.33
1195,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.58
1196,4,5,4,3185.0,3.0,1.0,0.0,3.7062857142857135,4.09
1197,4,4,4,2350.0,3.0,1.0,0.0,4.372857142857143,3.3
1198,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.09
