property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,"2, 3 BHK Apartment in Sector 144, Noida",N/A,"2 BHK Apartment
₹1.36 - 1.54 Cr",1475,"1,475 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Finest 2,3 BHK apartments in Sector 144 available for sale in Gulshan Botnia. Gulshan Botnia apartments are available in multiples sizes, ranging from 1,025 - 1,475 sqft SUPER area. Gulshan Botnia is ","Ready To Move · Since Jul, 2023
1/8
Gulshan Botnia
4.0
NEW BOOKING
2, 3 BHK Apartment in Sector 144, Noida
2 BHK Apartment
₹1.36 - 1.54 Cr
3 BHK Apartment
₹1.9 - 2.07 Cr
Nearby :
Noida Expressway
Noida Sector 143 Metro Station
+3

Finest 2,3 BHK apartments in Sector 144 available for sale in Gulshan Botnia. Gulshan Botnia apartments are available in multiples sizes, ranging from 1,025 - 1,475 sqft SUPER area. Gulshan Botnia is a RERA- registered society and UPRERAPRJ5857 is the RERA registration number. This society offers apartments in the price range of Rs. 1.36 - 2.07 Cr",N/A,"Nearby :
Noida Expressway
Noida Sector 143 Metro Station
+3",https://www.99acres.com/gulshan-botnia-sector-144-noida-npxid-r262630
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida Expressway
Noida Sector 143 Metro Station
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,1475,"1,475 sqft",3 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Finest 2,3 BHK apartments in Sector 144 available for sale in Gulshan Botnia. Gulshan Botnia apartments are available in multiples sizes, ranging from 1,025 - 1,475 sqft SUPER area. Gulshan Botnia is ",N/A,N/A,N/A,N/A
Q88436986,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹48 Lac
₹4,423 /sqft",980,980 sqft,2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,hardik tower,"3rd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹48 Lac
₹4,423 /sqft",980,980 sqft,2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,hardik tower,"3rd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
AI_LISTING,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹48 Lac
₹4,423 /sqft",980,980 sqft,2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,hardik tower,"3rd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹48 Lac
₹4,423 /sqft",980,980 sqft,2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,hardik tower,"3rd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,hardik tower,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,hardik tower,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-sector-101-noida-1085-sq-ft-spid-Q88436986
,N/A,N/A,"₹48 Lac
₹4,423 /sqft",980,980 sqft,2 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,"Property in Sector 77, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,"Under Construction · Completion in Mar, 2026
1/11
Express Zenith Tower A
NEW BOOKING
Property in Sector 77, Noida
Nearby :
Manav Rachna International School
Amity University
+3",N/A,"Nearby :
Manav Rachna International School
Amity University
+3",https://www.99acres.com/express-zenith-tower-a-sector-77-noida-npxid-r454311
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Manav Rachna International School
Amity University
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
G85695116,"2 BHK Flat in Sector 104, Noida",N/A,"₹50 Lac
₹5,555 /sqft",900,900 sqft,2 BHK,N/A,N/A,Ready to move,N/A,3 balcon,N/A,N/A,Residential apartment This is your chance to a 2 bhk apartment / flat for sale in buildlopers hi tech homes sector 104 noida . Where luxury comes with affordability. Basic details: You will love this ,N/A,Buildlopers Hi Tech Homes,"Highlights :
Gated Society",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
,"2 BHK Flat in Sector 104, Noida",N/A,"₹50 Lac
₹5,555 /sqft",900,900 sqft,2 BHK,N/A,N/A,Ready to move,N/A,3 balcon,N/A,N/A,Residential apartment This is your chance to a 2 bhk apartment / flat for sale in buildlopers hi tech homes sector 104 noida . Where luxury comes with affordability. Basic details: You will love this ,N/A,Buildlopers Hi Tech Homes,"Highlights :
Gated Society",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
AI_LISTING,"2 BHK Flat in Sector 104, Noida",N/A,"₹50 Lac
₹5,555 /sqft",900,900 sqft,2 BHK,N/A,N/A,Ready to move,N/A,3 balcon,N/A,N/A,Residential apartment This is your chance to a 2 bhk apartment / flat for sale in buildlopers hi tech homes sector 104 noida . Where luxury comes with affordability. Basic details: You will love this ,N/A,Buildlopers Hi Tech Homes,"Highlights :
Gated Society",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
,"2 BHK Flat in Sector 104, Noida",N/A,"₹50 Lac
₹5,555 /sqft",900,900 sqft,2 BHK,N/A,N/A,Ready to move,N/A,3 balcon,N/A,N/A,Residential apartment This is your chance to a 2 bhk apartment / flat for sale in buildlopers hi tech homes sector 104 noida . Where luxury comes with affordability. Basic details: You will love this ,N/A,Buildlopers Hi Tech Homes,"Highlights :
Gated Society",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
,"2 BHK Flat in Sector 104, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Buildlopers Hi Tech Homes,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
,"2 BHK Flat in Sector 104, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Buildlopers Hi Tech Homes,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-buildlopers-hi-tech-homes-sector-104-noida-900-sq-ft-spid-G85695116
,N/A,N/A,"₹50 Lac
₹5,555 /sqft",900,900 sqft,2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,2 bhk,N/A,N/A,N/A,N/A,3 balcon,N/A,N/A,Residential apartment This is your chance to a 2 bhk apartment / flat for sale in buildlopers hi tech homes sector 104 noida . Where luxury comes with affordability. Basic details: You will love this ,N/A,N/A,N/A,N/A
,"4 BHK Apartment in Sector 146, Noida",N/A,"4 BHK Apartment
₹12 Cr",2454,"2,454 sqft",4 BHK,N/A,West,Under Construction,N/A,N/A,N/A,N/A,Spacious 4 BHK apartments in Sector 146 are available for sale.Check out latest property options at Dasnac Westminster housing society. Dasnac Westminster is a RERA- registered society and UPRERAPRJ23,"Under Construction · Completion in Apr, 2029
1/7
Dasnac Westminster
NEW BOOKING
4 BHK Apartment in Sector 146, Noida
4 BHK Apartment
₹12 Cr
Nearby :
Sector 146 Metro Station
Noida- Greater Noida Expressway
+3

Spacious 4 BHK apartments in Sector 146 are available for sale.Check out latest property options at Dasnac Westminster housing society. Dasnac Westminster is a RERA- registered society and UPRERAPRJ239402/06/2024 is the RERA registration number. Apartments in this complex are available in price range of Rs. 12 Cr. Here units have different sizes, mostly in range of 2,454 sqft CARPET area",N/A,"Nearby :
Sector 146 Metro Station
Noida- Greater Noida Expressway
+3",https://www.99acres.com/dasnac-westminster-sector-146-noida-npxid-r429099
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Sector 146 Metro Station
Noida- Greater Noida Expressway
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,2454,"2,454 sqft",4 BHK,N/A,West,N/A,N/A,N/A,N/A,N/A,Spacious 4 BHK apartments in Sector 146 are available for sale.Check out latest property options at Dasnac Westminster housing society. Dasnac Westminster is a RERA- registered society and UPRERAPRJ23,N/A,N/A,N/A,N/A
C88237612,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.5 Cr
₹25,373 /sqft",1025,"1,025 sqft",2 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and more than 3 balconies. The flat has a total of 14 floors and this p",N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.5 Cr
₹25,373 /sqft",1025,"1,025 sqft",2 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and more than 3 balconies. The flat has a total of 14 floors and this p",N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
AI_LISTING,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.5 Cr
₹25,373 /sqft",1025,"1,025 sqft",2 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and more than 3 balconies. The flat has a total of 14 floors and this p",N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
,"2 BHK Flat in Sector 144, Noida",N/A,"₹1.5 Cr
₹25,373 /sqft",1025,"1,025 sqft",2 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and more than 3 balconies. The flat has a total of 14 floors and this p",N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
,"2 BHK Flat in Sector 144, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
,"2 BHK Flat in Sector 144, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Gulshan Botnia,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gulshan-botnia-sector-144-noida-1025-sq-ft-spid-C88237612
,N/A,N/A,"₹1.5 Cr
₹25,373 /sqft",1025,"1,025 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1025,1025 sq.Ft,N/A,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. Constructed on a super built up area of 1025 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and more than 3 balconies. The flat has a total of 14 floors and this p",N/A,N/A,N/A,N/A
,"2, 3, 4 BHK Apartment in Sector 107, Noida",N/A,"2 BHK Apartment
₹1.42 - 1.93 Cr",2950,"2,950 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Beautiful 2,3,4 BHK apartments in Sector 107, are now available in Great Value Sharanam housing project. Apartment prices in this housing society vary in the range of Rs. 1.42 - 4.3 Cr. The housing so","Ready To Move · Since Jul, 2016
1/9
Great Value Sharanam
3.9
NEW BOOKING
2, 3, 4 BHK Apartment in Sector 107, Noida
2 BHK Apartment
₹1.42 - 1.93 Cr
3 BHK Apartment
₹2.3 - 2.5 Cr
4 BHK Apartment
₹3.25 - 4.3 Cr
Nearby :
Starling Edge Mall
Pathways School Noida
+3

Beautiful 2,3,4 BHK apartments in Sector 107, are now available in Great Value Sharanam housing project. Apartment prices in this housing society vary in the range of Rs. 1.42 - 4.3 Cr. The housing society is RERA-registered with UPRERAPRJ9966 registration number. Great Value Sharanam has apartments in multiple configurations, in range of 1,139 - 2,950 sqft",N/A,"Nearby :
Starling Edge Mall
Pathways School Noida
+3",https://www.99acres.com/great-value-sharanam-sector-107-noida-npxid-r1355
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Starling Edge Mall
Pathways School Noida
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,2950,"2,950 sqft",4 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Beautiful 2,3,4 BHK apartments in Sector 107, are now available in Great Value Sharanam housing project. Apartment prices in this housing society vary in the range of Rs. 1.42 - 4.3 Cr. The housing so",N/A,N/A,N/A,N/A
Z87854786,"40 Bedroom House in Sector 63A, Noida",N/A,"₹18 Cr
₹37,161 /sqft",4843,"4,843 sqft",40 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"450 meter building sector - 63 a noida ph- Best for hotel, guest house, office. 24 meter road . Prime location Near fng road Prime residential plot for sale in sector 63-A, noida 450 sq. Meter Discove",N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
,"40 Bedroom House in Sector 63A, Noida",N/A,"₹18 Cr
₹37,161 /sqft",4843,"4,843 sqft",40 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"450 meter building sector - 63 a noida ph- Best for hotel, guest house, office. 24 meter road . Prime location Near fng road Prime residential plot for sale in sector 63-A, noida 450 sq. Meter Discove",N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
AI_LISTING,"40 Bedroom House in Sector 63A, Noida",N/A,"₹18 Cr
₹37,161 /sqft",4843,"4,843 sqft",40 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"450 meter building sector - 63 a noida ph- Best for hotel, guest house, office. 24 meter road . Prime location Near fng road Prime residential plot for sale in sector 63-A, noida 450 sq. Meter Discove",N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
,"40 Bedroom House in Sector 63A, Noida",N/A,"₹18 Cr
₹37,161 /sqft",4843,"4,843 sqft",40 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"450 meter building sector - 63 a noida ph- Best for hotel, guest house, office. 24 meter road . Prime location Near fng road Prime residential plot for sale in sector 63-A, noida 450 sq. Meter Discove",N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
,"40 Bedroom House in Sector 63A, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
,"40 Bedroom House in Sector 63A, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 63A, Noida",N/A,https://www.99acres.com/40-bhk-bedroom-independent-house-villa-for-sale-in-sector-63-a-noida-4844-sq-ft-spid-Z87854786
,N/A,N/A,"₹18 Cr
₹37,161 /sqft",4843,"4,843 sqft",40 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"450 meter building sector - 63 a noida ph- Best for hotel, guest house, office. 24 meter road . Prime location Near fng road Prime residential plot for sale in sector 63-A, noida 450 sq. Meter Discove",N/A,N/A,N/A,N/A
G87023172,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.76 Cr
₹12,264 /sqft",1435,"1,435 sqft",3 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ajnara daffodil that is situated in sector 137 noida. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconi",N/A,Ajnara Daffodil,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.76 Cr
₹12,264 /sqft",1435,"1,435 sqft",3 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ajnara daffodil that is situated in sector 137 noida. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconi",N/A,Ajnara Daffodil,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
AI_LISTING,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.76 Cr
₹12,264 /sqft",1435,"1,435 sqft",3 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ajnara daffodil that is situated in sector 137 noida. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconi",N/A,Ajnara Daffodil,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.76 Cr
₹12,264 /sqft",1435,"1,435 sqft",3 BHK,14 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ajnara daffodil that is situated in sector 137 noida. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconi",N/A,Ajnara Daffodil,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Ajnara Daffodil,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Ajnara Daffodil,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ajnara-daffodil-sector-137-noida-1435-sq-ft-spid-G87023172
,N/A,N/A,"₹1.76 Cr
₹12,264 /sqft",1435,"1,435 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1435,1435 sq.Ft,3 bhk,14 floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ajnara daffodil that is situated in sector 137 noida. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 3 balconi",N/A,N/A,N/A,N/A
