property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,"4 BHK Apartment in Sector 44, Noida",N/A,"4 BHK Apartment
₹9.35 - 11.6 Cr",2983,"2,983 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Looking for your dream home? Explore 4 BHK apartments in Sector 44, now available in Godrej Riverine. Apartments in this complex are available in price range of Rs. 9.35 - 11.6 Cr. Godrej Riverine is ","Under Construction · Completion in Sep, 2029
1/6
Godrej Riverine
NEW BOOKING
4 BHK Apartment in Sector 44, Noida
4 BHK Apartment
₹9.35 - 11.6 Cr
Nearby :
Noida Golf Course
The Great India Place, Noida
+3

Looking for your dream home? Explore 4 BHK apartments in Sector 44, now available in Godrej Riverine. Apartments in this complex are available in price range of Rs. 9.35 - 11.6 Cr. Godrej Riverine is a RERA- registered society and UPRERAPRJ763929/11/2024 is the RERA registration number. Here units have different sizes, mostly in range of 2,404 - 2,983 sqft CARPET area",N/A,"Nearby :
Noida Golf Course
The Great India Place, Noida
+3",https://www.99acres.com/godrej-riverine-sector-44-noida-npxid-r431964
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida Golf Course
The Great India Place, Noida
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,2983,"2,983 sqft",4 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Looking for your dream home? Explore 4 BHK apartments in Sector 44, now available in Godrej Riverine. Apartments in this complex are available in price range of Rs. 9.35 - 11.6 Cr. Godrej Riverine is ",N/A,N/A,N/A,N/A
,"3 BHK Apartment in Sector 107, Noida",N/A,"3 BHK Apartment
₹90.21 L - 1.07 Cr",1725,"1,725 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,Spacious 3 BHK apartments in Sector 107 are available for sale.Check out latest property options at Arenaa Heights housing society. Apartment prices in this housing society vary in the range of Rs. 90,"Under Construction · Completion in Mar, 2026
Arenaa Heights
NEW BOOKING
3 BHK Apartment in Sector 107, Noida
3 BHK Apartment
₹90.21 L - 1.07 Cr
Nearby :
Divine public school
Starling Mall
+3

Spacious 3 BHK apartments in Sector 107 are available for sale.Check out latest property options at Arenaa Heights housing society. Apartment prices in this housing society vary in the range of Rs. 90.21 L - 1.07 Cr. Arenaa Heights apartments are available in multiples sizes, ranging from 1,455 - 1,725 sqft CARPET area. The property options in this society are Under Construction",N/A,"Nearby :
Divine public school
Starling Mall
+3",https://www.99acres.com/arenaa-heights-sector-107-noida-npxid-r441135
srp_tuple_description,N/A,N/A,N/A,1725,"1,725 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,Spacious 3 BHK apartments in Sector 107 are available for sale.Check out latest property options at Arenaa Heights housing society. Apartment prices in this housing society vary in the range of Rs. 90,N/A,N/A,N/A,N/A
,"2, 3 BHK Apartment in Sector 107, Noida",N/A,"2 BHK Apartment
₹65.41 - 69.75 L",1625,"1,625 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Check out 2,3 BHK apartments in Sector 107, now available for sale at Primus Ultima. Apartments in this complex are available in price range of Rs. 65.41 L - 1.01 Cr. Primus Ultima has apartments in m","Under Construction · Completion in Mar, 2026
Primus Ultima
NEW BOOKING
2, 3 BHK Apartment in Sector 107, Noida
2 BHK Apartment
₹65.41 - 69.75 L
3 BHK Apartment
₹88.97 L - 1.01 Cr
Nearby :
Maharishi University Of IT
Sector 81 Metro Station
+3

Check out 2,3 BHK apartments in Sector 107, now available for sale at Primus Ultima. Apartments in this complex are available in price range of Rs. 65.41 L - 1.01 Cr. Primus Ultima has apartments in multiple configurations, in range of 1,055 - 1,625 sqft. The apartments here are Under Construction",N/A,"Nearby :
Maharishi University Of IT
Sector 81 Metro Station
+3",https://www.99acres.com/primus-ultima-sector-107-noida-npxid-r441134
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Maharishi University Of IT
Sector 81 Metro Station
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,1625,"1,625 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Check out 2,3 BHK apartments in Sector 107, now available for sale at Primus Ultima. Apartments in this complex are available in price range of Rs. 65.41 L - 1.01 Cr. Primus Ultima has apartments in m",N/A,N/A,N/A,N/A
,"2, 3, 4, 5 BHK Apartment in Sector 150, Noida",N/A,"2 BHK Apartment
₹1.63 - 1.64 Cr",7415,"7,415 sqft",5 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Sector 150, available for sale in ACE Parkway. ACE Parkway apartments are available in multiples sizes, ranging from 1,085 - 7","Ready To Move · Since Jun, 2023
1/16
ACE Parkway
3.5
NEW BOOKING
2, 3, 4, 5 BHK Apartment in Sector 150, Noida
2 BHK Apartment
₹1.63 - 1.64 Cr
3 BHK Apartment
₹2.09 - 3.68 Cr
4 BHK Apartment
₹4.82 Cr
5 BHK Apartment
Price on Request
Nearby :
9 hole Golf Course
Greater Valley School
+3

Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Sector 150, available for sale in ACE Parkway. ACE Parkway apartments are available in multiples sizes, ranging from 1,085 - 7,415 sqft SUPER area. ACE Parkway is a RERA- registered society and UPRERAPRJ4514 is the RERA registration number. Prices of apartments in this project, vary between Rs. 1.63 - 4.82 Cr",N/A,"Nearby :
9 hole Golf Course
Greater Valley School
+3",https://www.99acres.com/ace-parkway-sector-150-noida-npxid-r123445
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
9 hole Golf Course
Greater Valley School
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,7415,"7,415 sqft",5 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 2,3,4,5 BHK apartments in Sector 150, available for sale in ACE Parkway. ACE Parkway apartments are available in multiples sizes, ranging from 1,085 - 7",N/A,N/A,N/A,N/A
,"4 BHK Apartment in Sector 107, Noida",N/A,"4 BHK Apartment
₹1.42 Cr",2295,"2,295 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Beautiful 4 BHK apartments in Sector 107, are now available in Propertyarena Landmark Heights housing project. This society offers apartments in the price range of Rs. 1.42 Cr. Apartments in Propertya","Under Construction · Completion in Mar, 2026
Propertyarena Landmark Heights
NEW BOOKING
4 BHK Apartment in Sector 107, Noida
4 BHK Apartment
₹1.42 Cr
Nearby :
Jaypee Hospital
Pathways
+3

Beautiful 4 BHK apartments in Sector 107, are now available in Propertyarena Landmark Heights housing project. This society offers apartments in the price range of Rs. 1.42 Cr. Apartments in Propertyarena Landmark Heights have CARPET area ranging between 2,295 sqft. The property options in this society are Under Construction",N/A,"Nearby :
Jaypee Hospital
Pathways
+3",https://www.99acres.com/propertyarena-landmark-heights-sector-107-noida-npxid-r441136
srp_tuple_description,N/A,N/A,N/A,2295,"2,295 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Beautiful 4 BHK apartments in Sector 107, are now available in Propertyarena Landmark Heights housing project. This society offers apartments in the price range of Rs. 1.42 Cr. Apartments in Propertya",N/A,N/A,N/A,N/A
,"3 BHK Apartment in Sector 107, Noida",N/A,"3 BHK Apartment
₹86.49 L - 1.11 Cr",1795,"1,795 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3 BHK apartments in Sector 107, available for sale in Propertyarena Onyx Arenaa. Prices of apartments in this project, vary between Rs. 86.49 L - 1.11 C","Under Construction · Completion in Mar, 2026
Propertyarena Onyx Arenaa
NEW BOOKING
3 BHK Apartment in Sector 107, Noida
3 BHK Apartment
₹86.49 L - 1.11 Cr
Nearby :
Jaypee Hospital
Fortis Hospital
+3

Choose your dream home from the wide variety of 3 BHK apartments in Sector 107, available for sale in Propertyarena Onyx Arenaa. Prices of apartments in this project, vary between Rs. 86.49 L - 1.11 Cr. Apartments in Propertyarena Onyx Arenaa have CARPET area ranging between 1,395 - 1,795 sqft. The property options in this society are Under Construction",N/A,"Nearby :
Jaypee Hospital
Fortis Hospital
+3",https://www.99acres.com/propertyarena-onyx-arenaa-sector-107-noida-npxid-r441137
srp_tuple_description,N/A,N/A,N/A,1795,"1,795 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3 BHK apartments in Sector 107, available for sale in Propertyarena Onyx Arenaa. Prices of apartments in this project, vary between Rs. 86.49 L - 1.11 C",N/A,N/A,N/A,N/A
,"2, 3, 4 BHK Independent Floor in Noida Extension",N/A,"2 BHK Independent Floor
₹52.88 L",2200,"2,200 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,"Parking, Lift, Security","Check out beautifully designed 2,3,4 BHK Independent Floor in Lucky Wow Monk, coming up in Noida Extension. These Independent Floor are Under Construction. Lucky Wow Monk offers Independent Floor in t","Under Construction · Completion in Jan, 2026
Lucky Wow Monk
NEW BOOKING
2, 3, 4 BHK Independent Floor in Noida Extension
2 BHK Independent Floor
₹52.88 L
3 BHK Independent Floor
₹77.99 - 79.99 L
4 BHK Independent Floor
₹97.99 L

Check out beautifully designed 2,3,4 BHK Independent Floor in Lucky Wow Monk, coming up in Noida Extension. These Independent Floor are Under Construction. Lucky Wow Monk offers Independent Floor in the size range of 1,175 - 2,200 sqft. Residents can enjoy amenities such as Car Parking, CCTV Camera Security and Lifts",N/A,N/A,https://www.99acres.com/lucky-wow-monk-noida-extension-noida-npxid-r450624
srp_tuple_description,N/A,N/A,N/A,2200,"2,200 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,"Parking, Lift, Security","Check out beautifully designed 2,3,4 BHK Independent Floor in Lucky Wow Monk, coming up in Noida Extension. These Independent Floor are Under Construction. Lucky Wow Monk offers Independent Floor in t",N/A,N/A,N/A,N/A
,"3, 4, 5 BHK Apartment in Sector 94, Noida",N/A,"3 BHK Apartment
₹8.8 - 9.81 Cr",6220,"6,220 sqft",5 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Spacious 3,4,5 BHK apartments in Sector 94 are available for sale.Check out latest property options at M3M The Cullinan housing society. M3M The Cullinan apartments are available in multiples sizes, r","Under Construction · Completion from Apr, 2028 onwards
1/4
M3M The Cullinan
NEW BOOKING
3, 4, 5 BHK Apartment in Sector 94, Noida
3 BHK Apartment
₹8.8 - 9.81 Cr
4 BHK Apartment
₹11.55 - 12.95 Cr
5 BHK Apartment
₹17.8 - 18.66 Cr
Nearby :
Noida-Greater Noida Expressway
Amity University Noida
+3

Spacious 3,4,5 BHK apartments in Sector 94 are available for sale.Check out latest property options at M3M The Cullinan housing society. M3M The Cullinan apartments are available in multiples sizes, ranging from 3,200 - 6,220 sqft SUPER area. M3M The Cullinan 's RERA registration number is UPRERAPRJ442214. Apartment prices in this housing society vary in the range of Rs. 8.8 - 18.66 Cr",N/A,"Nearby :
Noida-Greater Noida Expressway
Amity University Noida
+3",https://www.99acres.com/m3m-the-cullinan-sector-94-noida-npxid-r410631
tuple_srp_20_null,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida-Greater Noida Expressway
Amity University Noida
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,6220,"6,220 sqft",5 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Spacious 3,4,5 BHK apartments in Sector 94 are available for sale.Check out latest property options at M3M The Cullinan housing society. M3M The Cullinan apartments are available in multiples sizes, r",N/A,N/A,N/A,N/A
,"3 BHK Apartment in Sector 45, Noida",N/A,"3 BHK Apartment
₹6.33 Cr",1996,"1,996 sqft",3 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3 BHK apartments in Sector 45, available for sale in Experion Elements. This society is RERA approved and UPRERAPRJ120027/04/2024 is the RERA number. He","Under Construction · Completion in Dec, 2029
1/12
Experion Elements
NEW BOOKING
3 BHK Apartment in Sector 45, Noida
3 BHK Apartment
₹6.33 Cr
Nearby :
Noida Amity International School
Amity University Noida
+3

Choose your dream home from the wide variety of 3 BHK apartments in Sector 45, available for sale in Experion Elements. This society is RERA approved and UPRERAPRJ120027/04/2024 is the RERA number. Here units have different sizes, mostly in range of 1,996 sqft CARPET area. This society offers apartments in the price range of Rs. 6.33 Cr",N/A,"Nearby :
Noida Amity International School
Amity University Noida
+3",https://www.99acres.com/experion-elements-sector-45-noida-npxid-r414339
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida Amity International School
Amity University Noida
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,1996,"1,996 sqft",3 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3 BHK apartments in Sector 45, available for sale in Experion Elements. This society is RERA approved and UPRERAPRJ120027/04/2024 is the RERA number. He",N/A,N/A,N/A,N/A
,"3, 4 BHK Apartment in Sector 150, Noida",N/A,"3 BHK Apartment
₹3.76 Cr
4 BHK Apartment
₹5.28 Cr",3300,"3,300 sqft",4 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"ATS Kingston Heath, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 150. Prices of apartments in this project, vary between Rs. 3.76 - 5.28 Cr. ATS K","Under Construction · Completion in Aug, 2026
1/2
ATS Kingston Heath
NEW BOOKING
3, 4 BHK Apartment in Sector 150, Noida
3 BHK Apartment
₹3.76 Cr
4 BHK Apartment
₹5.28 Cr
Nearby :
9 hole Golf Course
Noida Sector 148 Metro Station
+3

ATS Kingston Heath, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 150. Prices of apartments in this project, vary between Rs. 3.76 - 5.28 Cr. ATS Kingston Heath is a RERA- registered society and UPRERAPRJ180413 is the RERA registration number. ATS Kingston Heath has apartments in multiple configurations, in range of 2,350 - 3,300 sqft",N/A,"Nearby :
9 hole Golf Course
Noida Sector 148 Metro Station
+3",https://www.99acres.com/ats-kingston-heath-sector-150-noida-npxid-r376821
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
9 hole Golf Course
Noida Sector 148 Metro Station
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,3300,"3,300 sqft",4 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ATS Kingston Heath, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 150. Prices of apartments in this project, vary between Rs. 3.76 - 5.28 Cr. ATS K",N/A,N/A,N/A,N/A
,"3, 4, 5 BHK Apartment in Sector 168, Noida",N/A,"3 BHK Apartment
₹4.24 - 4.31 Cr",2793,"2,793 sqft",5 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3,4,5 BHK apartments in Sector 168, available for sale in Nimbus The Arista Luxe. Apartments in this complex are available in price range of Rs. 4.24 - ","Under Construction · Completion in Jan, 2030
1/6
Nimbus The Arista Luxe
NEW BOOKING
3, 4, 5 BHK Apartment in Sector 168, Noida
3 BHK Apartment
₹4.24 - 4.31 Cr
4 BHK Apartment
₹6.2 - 8.05 Cr
5 BHK Apartment
₹10.05 Cr
Nearby :
Noida International Airport
Budha International Circuit
+3

Choose your dream home from the wide variety of 3,4,5 BHK apartments in Sector 168, available for sale in Nimbus The Arista Luxe. Apartments in this complex are available in price range of Rs. 4.24 - 10.05 Cr. Nimbus The Arista Luxe has apartments in multiple configurations, in range of 1,294 - 2,793 sqft. Nimbus The Arista Luxe 's RERA registration number is UPRERAPRJ11625",N/A,"Nearby :
Noida International Airport
Budha International Circuit
+3",https://www.99acres.com/nimbus-the-arista-luxe-sector-168-noida-npxid-r449925
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida International Airport
Budha International Circuit
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,2793,"2,793 sqft",5 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Choose your dream home from the wide variety of 3,4,5 BHK apartments in Sector 168, available for sale in Nimbus The Arista Luxe. Apartments in this complex are available in price range of Rs. 4.24 - ",N/A,N/A,N/A,N/A
,"2, 3 BHK Apartment, 3 BHK Independent Floor in Sector 137, Noida",N/A,"2 BHK Apartment
₹68 - 98 L",1900,"1,900 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,"Swimming Pool, Gym, Club House","Check out 2 BHK Apartment, 3 BHK Apartment and 3 BHK Independent Floor in Paras Tierea, one of the best offerings in Sector 137. Properties in Paras Tierea are sized in the range of 825 - 1,900 sqft. ","Ready To Move · Since Oct, 2015
1/11
Paras Tierea
4.0
NEW BOOKING
2, 3 BHK Apartment, 3 BHK Independent Floor in Sector 137, Noida
2 BHK Apartment
₹68 - 98 L
3 BHK Apartment
₹1.05 - 1.4 Cr
3 BHK Independent Floor
₹2 Cr
Nearby :
Felix Hospital
SKS World School
+3

Check out 2 BHK Apartment, 3 BHK Apartment and 3 BHK Independent Floor in Paras Tierea, one of the best offerings in Sector 137. Properties in Paras Tierea are sized in the range of 825 - 1,900 sqft. Prices here start from Rs. 68 L. Swimming Pool, Gymnasium and Club House are some of the popular amenities offered in this project",N/A,"Nearby :
Felix Hospital
SKS World School
+3",https://www.99acres.com/paras-tierea-sector-137-noida-npxid-r756
srp_tuple_description,N/A,N/A,N/A,1900,"1,900 sqft",2 BHK,N/A,N/A,N/A,N/A,N/A,N/A,"Swimming Pool, Gym, Club House","Check out 2 BHK Apartment, 3 BHK Apartment and 3 BHK Independent Floor in Paras Tierea, one of the best offerings in Sector 137. Properties in Paras Tierea are sized in the range of 825 - 1,900 sqft. ",N/A,N/A,N/A,N/A
,"3, 4 BHK Apartment in Sector 121, Noida",N/A,"3 BHK Apartment
₹2.57 - 3.93 Cr",4455,"4,455 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Finest 3,4 BHK apartments in Sector 121 available for sale in ABA Cleo County. Here units have different sizes, mostly in range of 1,350 - 4,455 sqft SUPER area. ABA Cleo County 's RERA registration n","Ready To Move · Since Aug, 2018
1/11
ABA Cleo County
4.5
NEW BOOKING
3, 4 BHK Apartment in Sector 121, Noida
3 BHK Apartment
₹2.57 - 3.93 Cr
4 BHK Apartment
₹4.65 - 8.46 Cr
Nearby :
Kailash Hospital
Sapphire International School
+3

Finest 3,4 BHK apartments in Sector 121 available for sale in ABA Cleo County. Here units have different sizes, mostly in range of 1,350 - 4,455 sqft SUPER area. ABA Cleo County 's RERA registration number is UPRERAPRJ5931. Prices of apartments in this project, vary between Rs. 2.57 - 8.46 Cr",N/A,"Nearby :
Kailash Hospital
Sapphire International School
+3",https://www.99acres.com/aba-cleo-county-sector-121-noida-npxid-r2274
